
code	|	name	|	preferred name	|	lineage
1	|	Streptococcus varani	|	 	|	1608583 1301 1300 186826 91061 1239 1783272 2 131567 
1	|	Streptococcus vestibularis	|	 	|	1343 1301 1300 186826 91061 1239 1783272 2 131567 
1	|	Streptomyces acidiscabies	|	 	|	42234 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces aidingensis	|	 	|	910347 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces albidoflavus	|	 	|	1886 1477431 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces albireticuli	|	 	|	1940 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces alboflavus	|	 	|	67267 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces albus	|	 	|	1888 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces alni	|	 	|	380248 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces atratus	|	 	|	1893 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces atroolivaceus	|	 	|	66869 1482564 629295 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces aurantiacus	|	 	|	47760 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces auratus	|	 	|	114687 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces autolyticus	|	 	|	75293 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces avermitilis	|	 	|	33903 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces azureus	|	 	|	146537 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces bingchenggensis	|	 	|	379067 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces caatingaensis	|	 	|	1678637 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces cacaoi	|	 	|	1898 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces catenulae	|	 	|	66875 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces cattleya	|	 	|	29303 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces cinnamoneus	|	 	|	53446 1481185 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces clavuligerus	|	 	|	1901 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces coelicolor	|	 	|	1902 1477431 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces collinus	|	 	|	42684 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces davaonensis	|	 	|	348043 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces flavidovirens	|	 	|	67298 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces flavovariabilis	|	 	|	284031 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces fulvissimus	|	 	|	68202 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces fulvoviolaceus	|	 	|	285535 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces gilvigriseus	|	 	|	1428644 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces glaucescens	|	 	|	1907 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces glauciniger	|	 	|	235986 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces griseoaurantiacus	|	 	|	68213 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces griseochromogenes	|	 	|	68214 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces griseofuscus	|	 	|	146922 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces griseoplanus	|	Streptacidiphilus griseoplanus	|	66896 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces griseoruber	|	 	|	1943 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces griseus	|	 	|	1911 1482596 629295 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces guanduensis	|	 	|	310781 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces himastatinicus	|	 	|	998084 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces hokutonensis	|	 	|	1306990 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces hygroscopicus	|	 	|	1912 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces indicus	|	 	|	417292 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces jeddahensis	|	 	|	1716141 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces katrae	|	 	|	68223 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces kebangsaanensis	|	 	|	864058 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces leeuwenhoekii	|	 	|	1437453 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces lincolnensis	|	 	|	1915 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces lydicus	|	 	|	47763 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces megasporus	|	 	|	44060 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces melanosporofaciens	|	 	|	67327 661169 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces mobaraensis	|	 	|	35621 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces monomycini	|	 	|	371720 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces nanshensis	|	 	|	518642 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces niveus	|	 	|	193462 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces nodosus	|	 	|	40318 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces noursei	|	 	|	1971 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces oceani	|	 	|	1075402 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces olivaceus	|	 	|	47716 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces olivochromogenes	|	 	|	1963 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces ossamyceticus	|	 	|	249581 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces pathocidini	|	 	|	1650571 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces paucisporeus	|	 	|	310782 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces phaeochromogenes	|	 	|	1923 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces pluripotens	|	 	|	1355015 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces prasinopilosus	|	 	|	67344 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces pratensis	|	 	|	1169025 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces pristinaespiralis	|	 	|	38300 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces puniciscabiei	|	 	|	164348 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces purpureus	|	 	|	1951 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces qinglanensis	|	 	|	943816 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces radiopugnans	|	 	|	403935 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces rapamycinicus	|	 	|	1226757 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces rimosus	|	 	|	1927 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces rochei	|	 	|	1928 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces roseoverticillatus	|	 	|	66429 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces rubidus	|	 	|	310780 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces scabiei	|	 	|	1930 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces scabrisporus	|	Embleya scabrispora	|	159449 2699295 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces scopuliridis	|	 	|	452529 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces silaceus	|	 	|	545123 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces somaliensis	|	 	|	78355 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces sp. PAMC 26508	|	 	|	1265601 2593676 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces sp. SirexAA-E	|	 	|	862751 2593676 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces sparsogenes	|	 	|	67365 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces specialis	|	 	|	498367 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces sulphureus	|	 	|	47758 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces thermoautotrophicus	|	 	|	1469144 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces thermolilacinus	|	 	|	285540 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces thermovulgaris	|	 	|	1934 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces tsukubensis	|	 	|	83656 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces turgidiscabies	|	 	|	85558 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces uncialis	|	 	|	1048205 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces varsoviensis	|	 	|	67373 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces venezuelae	|	 	|	54571 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces vietnamensis	|	 	|	362257 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces violaceusniger	|	 	|	68280 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces violens	|	 	|	66377 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces virginiae	|	 	|	1961 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces viridochromogenes	|	 	|	1938 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces viridosporus	|	 	|	67581 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces vitaminophilus	|	 	|	76728 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces wuyuanensis	|	 	|	1196353 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces xiamenensis	|	 	|	408015 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces yeochonensis	|	 	|	89050 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces yerevanensis	|	 	|	66378 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptomyces zinciresistens	|	 	|	1073330 1883 2062 85011 1760 201174 1783272 2 131567 
1	|	Streptosporangium amethystogenes	|	 	|	2002 2000 2004 85012 1760 201174 1783272 2 131567 
1	|	Streptosporangium roseum	|	 	|	2001 2000 2004 85012 1760 201174 1783272 2 131567 
1	|	Streptosporangium subroseum	|	 	|	106412 2000 2004 85012 1760 201174 1783272 2 131567 
1	|	Subdoligranulum variabile	|	 	|	214851 292632 541000 186802 186801 1239 1783272 2 131567 
1	|	Succinatimonas hippei	|	 	|	626938 674963 83763 135624 1236 1224 2 131567 
1	|	Succinimonas amylolytica	|	 	|	83769 83768 83763 135624 1236 1224 2 131567 
1	|	Succinispira mobilis	|	 	|	78120 78119 909930 1843488 909932 1239 1783272 2 131567 
1	|	Succinivibrio dextrinosolvens	|	 	|	83771 83770 83763 135624 1236 1224 2 131567 
1	|	Sulfitobacter brevis	|	 	|	74348 60136 31989 204455 28211 1224 2 131567 
1	|	Sulfitobacter donghicola	|	 	|	421000 60136 31989 204455 28211 1224 2 131567 
1	|	Sulfitobacter geojensis	|	 	|	1342299 60136 31989 204455 28211 1224 2 131567 
1	|	Sulfitobacter guttiformis	|	 	|	74349 60136 31989 204455 28211 1224 2 131567 
1	|	Sulfitobacter indolifex	|	 	|	225422 60136 31989 204455 28211 1224 2 131567 
1	|	Sulfitobacter marinus	|	 	|	394264 60136 31989 204455 28211 1224 2 131567 
1	|	Sulfitobacter mediterraneus	|	 	|	83219 60136 31989 204455 28211 1224 2 131567 
1	|	Sulfitobacter noctilucae	|	 	|	1342302 60136 31989 204455 28211 1224 2 131567 
1	|	Sulfitobacter noctilucicola	|	 	|	1342301 60136 31989 204455 28211 1224 2 131567 
1	|	Sulfitobacter pontiacus	|	 	|	60137 60136 31989 204455 28211 1224 2 131567 
1	|	Sulfitobacter pseudonitzschiae	|	 	|	1402135 60136 31989 204455 28211 1224 2 131567 
1	|	Sulfobacillus acidophilus	|	 	|	53633 28033 539000 538999 186802 186801 1239 1783272 2 131567 
1	|	Sulfobacillus thermosulfidooxidans	|	 	|	28034 28033 539000 538999 186802 186801 1239 1783272 2 131567 
1	|	Sulfuricella denitrificans	|	 	|	649841 935200 2772226 32003 28216 1224 2 131567 
1	|	Sulfuricurvum kujiense	|	 	|	148813 286130 2771471 213849 29547 68525 1224 2 131567 
1	|	Sulfurihydrogenibium azorense	|	 	|	309806 212790 224027 32069 187857 200783 2 131567 
1	|	Sulfurihydrogenibium sp. YO3AOP1	|	 	|	436114 2619248 212790 224027 32069 187857 200783 2 131567 
1	|	Sulfurihydrogenibium subterraneum	|	 	|	171121 212790 224027 32069 187857 200783 2 131567 
1	|	Sulfurihydrogenibium yellowstonense	|	 	|	304736 212790 224027 32069 187857 200783 2 131567 
1	|	Sulfurimonas autotrophica	|	 	|	202747 202746 2771471 213849 29547 68525 1224 2 131567 
1	|	Sulfurimonas denitrificans	|	 	|	39766 202746 2771471 213849 29547 68525 1224 2 131567 
1	|	Sulfurimonas gotlandica	|	 	|	1176482 202746 2771471 213849 29547 68525 1224 2 131567 
1	|	Sulfurimonas hongkongensis	|	 	|	1172190 202746 2771471 213849 29547 68525 1224 2 131567 
1	|	Sulfuritalea hydrogenivorans	|	 	|	748811 1054211 2008793 32003 28216 1224 2 131567 
1	|	Sulfurivirga caldicuralii	|	 	|	364032 364031 135616 72273 1236 1224 2 131567 
1	|	Sulfurospirillum arcachonense	|	 	|	57666 57665 72294 213849 29547 68525 1224 2 131567 
1	|	Sulfurospirillum arsenophilum	|	 	|	56698 57665 72294 213849 29547 68525 1224 2 131567 
1	|	Sulfurospirillum barnesii	|	 	|	44674 57665 72294 213849 29547 68525 1224 2 131567 
1	|	Sulfurospirillum cavolei	|	 	|	366522 57665 72294 213849 29547 68525 1224 2 131567 
1	|	Sulfurospirillum deleyianum	|	 	|	65553 57665 72294 213849 29547 68525 1224 2 131567 
1	|	Sulfurospirillum multivorans	|	 	|	66821 57665 72294 213849 29547 68525 1224 2 131567 
1	|	Sulfurovum riftiae	|	 	|	1630136 265570 2771472 213849 29547 68525 1224 2 131567 
1	|	Sulfurovum sp. NBC37-1	|	 	|	387093 2646778 265570 2771472 213849 29547 68525 1224 2 131567 
1	|	Sunxiuqinia dokdonensis	|	 	|	1409788 1254401 1471398 1970189 200643 976 68336 1783270 2 131567 
1	|	Sunxiuqinia elliptica	|	 	|	655355 1254401 1471398 1970189 200643 976 68336 1783270 2 131567 
1	|	Sutterella parvirubra	|	 	|	437898 40544 995019 80840 28216 1224 2 131567 
1	|	Sutterella wadsworthensis	|	 	|	40545 40544 995019 80840 28216 1224 2 131567 
1	|	Symbiobacterium thermophilum	|	 	|	2734 2733 543349 186802 186801 1239 1783272 2 131567 
1	|	Synechococcus elongatus	|	 	|	32046 1129 1890426 1890424 1117 1798711 1783272 2 131567 
1	|	Synechococcus sp. CC9311	|	 	|	64471 2626047 1129 1890426 1890424 1117 1798711 1783272 2 131567 
1	|	Synechococcus sp. CC9605	|	 	|	110662 2626047 1129 1890426 1890424 1117 1798711 1783272 2 131567 
1	|	Synechococcus sp. CC9902	|	 	|	316279 2626047 1129 1890426 1890424 1117 1798711 1783272 2 131567 
1	|	Synechococcus sp. JA-2-3B'a(2-13)	|	 	|	321332 2626047 1129 1890426 1890424 1117 1798711 1783272 2 131567 
1	|	Synechococcus sp. PCC 6312	|	 	|	195253 2626047 1129 1890426 1890424 1117 1798711 1783272 2 131567 
1	|	Synechococcus sp. RCC307	|	 	|	316278 2626047 1129 1890426 1890424 1117 1798711 1783272 2 131567 
1	|	Synechococcus sp. WH 8102	|	 	|	84588 2626047 1129 1890426 1890424 1117 1798711 1783272 2 131567 
1	|	Synechocystis sp. PCC 6803	|	 	|	1148 2640012 1142 1890428 1890424 1117 1798711 1783272 2 131567 
1	|	Syntrophaceticus schinkii	|	 	|	499207 862071 543371 68295 186801 1239 1783272 2 131567 
1	|	Syntrophobotulus glycolicus	|	 	|	51197 51196 186807 186802 186801 1239 1783272 2 131567 
1	|	Syntrophomonas palmitatica	|	 	|	402877 862 68298 186802 186801 1239 1783272 2 131567 
1	|	Syntrophomonas wolfei	|	 	|	863 862 68298 186802 186801 1239 1783272 2 131567 
1	|	Syntrophomonas zehnderi	|	 	|	404335 862 68298 186802 186801 1239 1783272 2 131567 
1	|	Syntrophorhabdus aromaticivorans	|	 	|	328301 513557 513556 213462 28221 68525 1224 2 131567 
1	|	Syntrophus aciditrophicus	|	 	|	316277 43773 213468 213462 28221 68525 1224 2 131567 
1	|	Syntrophus gentianae	|	 	|	43775 43773 213468 213462 28221 68525 1224 2 131567 
1	|	Tamlana agarivorans	|	 	|	481183 393005 49546 200644 117743 976 68336 1783270 2 131567 
1	|	Tamlana nanhaiensis	|	 	|	1382798 393005 49546 200644 117743 976 68336 1783270 2 131567 
1	|	Tangfeifania diversioriginum	|	 	|	1168035 1649501 1471398 1970189 200643 976 68336 1783270 2 131567 
1	|	Tannerella forsythia	|	 	|	28112 195950 2005525 171549 200643 976 68336 1783270 2 131567 
1	|	Tanticharoenia sakaeratensis	|	 	|	444053 444052 433 204441 28211 1224 2 131567 
1	|	Tardiphaga robiniae	|	 	|	943830 1395974 41294 356 28211 1224 2 131567 
1	|	Tatlockia micdadei	|	 	|	451 465 444 118969 1236 1224 2 131567 
1	|	Tatumella citrea	|	 	|	53336 82986 1903409 91347 1236 1224 2 131567 
1	|	Tatumella ptyseos	|	 	|	82987 82986 1903409 91347 1236 1224 2 131567 
1	|	Tatumella saanichensis	|	 	|	480813 82986 1903409 91347 1236 1224 2 131567 
1	|	Taylorella asinigenitalis	|	 	|	84590 29574 506 80840 28216 1224 2 131567 
1	|	Taylorella equigenitalis	|	 	|	29575 29574 506 80840 28216 1224 2 131567 
1	|	Tenacibaculum dicentrarchi	|	 	|	669041 104267 49546 200644 117743 976 68336 1783270 2 131567 
1	|	Tenacibaculum holothuriorum	|	 	|	1635173 104267 49546 200644 117743 976 68336 1783270 2 131567 
1	|	Tenacibaculum maritimum	|	 	|	107401 104267 49546 200644 117743 976 68336 1783270 2 131567 
1	|	Tenacibaculum mesophilum	|	 	|	104268 104267 49546 200644 117743 976 68336 1783270 2 131567 
1	|	Tenacibaculum ovolyticum	|	 	|	104270 104267 49546 200644 117743 976 68336 1783270 2 131567 
1	|	Tenacibaculum soleae	|	 	|	447689 104267 49546 200644 117743 976 68336 1783270 2 131567 
1	|	Tepidanaerobacter syntrophicus	|	 	|	224999 499228 2770092 2770089 186801 1239 1783272 2 131567 
1	|	Tepidibacillus decaturensis	|	 	|	1413211 1494427 186817 1385 91061 1239 1783272 2 131567 
1	|	Tepidibacter formicigenes	|	 	|	227138 214904 186804 186802 186801 1239 1783272 2 131567 
1	|	Tepidibacter thalassicus	|	 	|	214905 214904 186804 186802 186801 1239 1783272 2 131567 
1	|	Tepidicaulis marinus	|	 	|	1333998 1742977 2813035 356 28211 1224 2 131567 
1	|	Tepidimicrobium xylanilyticum	|	 	|	1123352 285105 1737406 1737405 1737404 1239 1783272 2 131567 
1	|	Tepidimonas fonticaldi	|	 	|	1101373 114248 224471 80840 28216 1224 2 131567 
1	|	Tepidimonas taiwanensis	|	 	|	307486 114248 224471 80840 28216 1224 2 131567 
1	|	Tepidiphilus margaritifer	|	 	|	203471 203470 206349 119069 2008785 1224 2 131567 
1	|	Tepidiphilus thermophilus	|	 	|	876478 203470 206349 119069 2008785 1224 2 131567 
1	|	Teredinibacter turnerae	|	 	|	2426 2425 1706371 1706369 1236 1224 2 131567 
1	|	Terracidiphilus gabretensis	|	 	|	1577687 1768185 204434 204433 204432 57723 2 131567 
1	|	Terribacillus halophilus	|	 	|	361279 459532 186817 1385 91061 1239 1783272 2 131567 
1	|	Terriglobus roseus	|	 	|	392734 392733 204434 204433 204432 57723 2 131567 
1	|	Terriglobus saanensis	|	 	|	870903 392733 204434 204433 204432 57723 2 131567 
1	|	Terrimicrobium sacchariphilum	|	 	|	690879 1649503 2762316 2762272 2762271 74201 1783257 2 131567 
1	|	Terrimonas ferruginea	|	 	|	249 296051 563835 1853229 1853228 976 68336 1783270 2 131567 
1	|	Terrisporobacter glycolicus	|	 	|	36841 1505652 186804 186802 186801 1239 1783272 2 131567 
1	|	Terrisporobacter othiniensis	|	 	|	1577792 1505652 186804 186802 186801 1239 1783272 2 131567 
1	|	Tersicoccus phoenicis	|	 	|	554083 1418588 1268 85006 1760 201174 1783272 2 131567 
1	|	Tessaracoccus bendigoensis	|	 	|	72764 72763 31957 85009 1760 201174 1783272 2 131567 
1	|	Tessaracoccus flavescens	|	 	|	399497 72763 31957 85009 1760 201174 1783272 2 131567 
1	|	Tessaracoccus flavus	|	 	|	1610493 72763 31957 85009 1760 201174 1783272 2 131567 
1	|	Tessaracoccus lapidicaptus	|	 	|	1427523 72763 31957 85009 1760 201174 1783272 2 131567 
1	|	Tessaracoccus massiliensis	|	 	|	1522311 72763 31957 85009 1760 201174 1783272 2 131567 
1	|	Tessaracoccus oleiagri	|	 	|	686624 72763 31957 85009 1760 201174 1783272 2 131567 
1	|	Tetragenococcus halophilus	|	 	|	51669 51668 81852 186826 91061 1239 1783272 2 131567 
1	|	Tetragenococcus muriaticus	|	 	|	64642 51668 81852 186826 91061 1239 1783272 2 131567 
1	|	Tetragenococcus solitarius	|	 	|	71453 51668 81852 186826 91061 1239 1783272 2 131567 
1	|	Tetrasphaera australiensis	|	 	|	99480 99479 85021 85006 1760 201174 1783272 2 131567 
1	|	Tetrasphaera elongata	|	Phycicoccus elongatus	|	101689 367298 85021 85006 1760 201174 1783272 2 131567 
1	|	Tetrasphaera japonica	|	 	|	99481 99479 85021 85006 1760 201174 1783272 2 131567 
1	|	Tetrasphaera jenkinsii	|	 	|	330834 99479 85021 85006 1760 201174 1783272 2 131567 
1	|	Thalassobacter stenotrophicus	|	 	|	266809 266808 31989 204455 28211 1224 2 131567 
1	|	Thalassobaculum salexigens	|	 	|	455360 526215 41295 204441 28211 1224 2 131567 
1	|	Thalassobius gelatinovorus	|	 	|	53501 335927 31989 204455 28211 1224 2 131567 
1	|	Thalassobius mediterraneus	|	 	|	340021 335927 31989 204455 28211 1224 2 131567 
1	|	Thalassolituus oleivorans	|	 	|	187493 187492 135620 135619 1236 1224 2 131567 
1	|	Thalassospira alkalitolerans	|	 	|	1293890 168934 41295 204441 28211 1224 2 131567 
1	|	Thalassospira australica	|	 	|	1528106 168934 41295 204441 28211 1224 2 131567 
1	|	Thalassospira lucentensis	|	 	|	168935 168934 41295 204441 28211 1224 2 131567 
1	|	Thalassospira mesophila	|	 	|	1293891 168934 41295 204441 28211 1224 2 131567 
1	|	Thalassospira profundimaris	|	 	|	502049 168934 41295 204441 28211 1224 2 131567 
